Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana","01/06/2019 05:00:00",-3.0,-3.0,-3.0,-6.8,74.65,,1.8,4.5,36.0,,0.0,,,9.3,86.7,1019.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/06/2019 06:00:00",-2.9,-2.9,-2.9,-6.6,75.59,,0.5,3.1,30.0,,0.0,,,9.3,76.9,1019.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/06/2019 07:00:00",-3.0,-3.0,-3.0,-6.6,76.13,,1.1,2.2,,,0.0,,,9.3,78.4,1020.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/06/2019 08:00:00",-2.3,-2.3,-2.3,-6.3,74.0,,1.8,4.0,316.0,,0.0,,,9.3,76.9,1020.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/06/2019 09:00:00",-2.3,-2.3,-2.3,-6.1,74.69,,1.8,4.3,250.0,,0.0,,,12.3,48.1,1021.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 10:00:00",-0.2,-0.2,-0.2,-6.1,64.26,,2.3,6.7,71.0,,0.0,,,12.3,29.0,1021.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 11:00:00",2.1,2.1,2.1,-5.6,56.43,,3.6,11.0,259.0,0.5,0.0,,,18.5,29.0,1020.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 12:00:00",5.1,5.1,5.1,-4.9,48.41,,1.9,8.1,61.0,,0.0,,,21.6,29.0,1020.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 13:00:00",6.1,6.1,6.1,-3.1,51.49,,4.5,8.9,122.0,4.7,0.0,,,24.6,40.1,1020.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 14:00:00",5.6,5.6,5.6,-2.9,54.28,,5.2,16.6,126.0,3.7,0.0,,,30.8,29.0,1020.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 15:00:00",5.4,5.4,5.4,-2.4,56.8,,4.6,13.9,126.0,3.8,0.0,,,30.8,29.0,1021.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 16:00:00",3.5,3.5,3.5,-1.9,67.79,,6.7,11.2,110.0,0.7,0.0,,,24.6,29.0,1022.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 17:00:00",2.1,2.1,2.1,-2.3,72.65,,5.2,11.0,103.0,-0.4,0.0,,,24.6,29.0,1023.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 18:00:00",1.1,1.1,1.1,-2.9,75.18,,3.4,6.3,104.0,-0.6,0.0,,,18.5,38.6,1023.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 19:00:00",-0.2,-0.2,-0.2,-3.4,79.24,,3.4,4.5,280.0,-2.0,0.0,,,18.5,29.0,1024.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 20:00:00",-0.5,-0.5,-0.5,-3.5,80.39,,1.3,3.8,8.0,,0.0,,,18.5,29.0,1025.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 21:00:00",-1.0,-1.0,-1.0,-3.7,82.12,,1.6,3.6,30.0,,0.0,,,18.5,29.8,1025.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/06/2019 22:00:00",-1.7,-1.7,-1.7,-3.9,85.07,,2.2,2.2,,,0.0,,,6.2,1.1,1026.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/06/2019 23:00:00",-2.0,-2.0,-2.0,-4.1,85.0,,0.2,3.6,351.0,,0.0,,,6.2,0.6,1026.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 00:00:00",-2.0,-2.0,-2.0,-4.0,86.3,,0.9,3.1,356.0,,0.0,,,6.2,0.6,1026.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 01:00:00",-2.2,-2.2,-2.2,-4.1,86.28,,1.1,0.0,,,0.0,,,6.2,0.3,1027.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 02:00:00",-1.5,-1.5,-1.5,-3.6,85.31,,0.0,1.1,359.0,,0.0,,,6.2,1.1,1027.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 03:00:00",-1.0,-1.0,-1.0,-3.3,84.25,,0.0,2.5,360.0,,0.0,,,6.2,0.3,1027.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 04:00:00",-0.7,-0.7,-0.7,-3.1,83.76,,2.3,2.2,357.0,,0.0,,,6.2,0.3,1028.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 05:00:00",-0.5,-0.5,-0.5,-3.3,81.36,,1.4,3.4,33.0,,0.0,,,12.3,96.0,1028.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 06:00:00",-0.5,-0.5,-0.5,-3.6,79.05,,2.9,8.9,125.0,,0.0,,,12.3,96.9,1028.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 07:00:00",-0.7,-0.7,-0.7,-3.4,81.9,,4.5,6.7,100.0,-3.3,0.0,,,12.3,100.0,1029.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 08:00:00",-0.6,-0.6,-0.6,-4.1,76.84,,2.4,11.2,115.0,,0.0,,,12.3,96.9,1029.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 09:00:00",-0.6,-0.6,-0.6,-3.8,78.43,,1.8,7.4,97.0,,0.0,,,12.3,96.9,1030.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 10:00:00",-0.5,-0.5,-0.5,-3.1,82.01,,2.2,4.5,40.0,,0.0,,,9.3,96.9,1031.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 11:00:00",0.0,0.0,0.0,-3.1,79.07,,0.7,4.7,45.0,,0.0,,,9.3,96.9,1031.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 12:00:00",0.4,0.4,0.4,-3.0,78.08,,5.1,8.1,52.0,-2.3,0.0,,,9.3,96.9,1030.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 13:00:00",0.8,0.8,0.8,-3.3,74.03,,2.3,6.7,50.0,,0.0,,,9.3,100.0,1030.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 14:00:00",0.9,0.9,0.9,-3.4,73.03,,3.5,6.9,36.0,-0.8,0.0,,,9.3,87.3,1029.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 15:00:00",0.6,0.6,0.6,-3.9,72.32,,2.5,6.5,40.0,,0.0,,,11.1,87.2,1029.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 16:00:00",0.7,0.7,0.7,-3.9,71.36,,2.2,6.7,40.0,,0.0,,,12.3,77.2,1029.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/07/2019 17:00:00",0.0,0.0,0.0,-4.1,73.44,,2.0,4.5,24.0,,0.0,,,12.3,58.0,1029.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/07/2019 18:00:00",-0.5,-0.5,-0.5,-4.1,76.62,,1.8,3.8,74.0,,0.0,,,9.3,38.9,1029.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/07/2019 19:00:00",-1.0,-1.0,-1.0,-4.1,79.41,,2.2,0.0,290.0,,0.0,,,9.3,10.2,1029.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 20:00:00",-3.8,-3.8,-3.8,-5.0,90.77,,0.0,,0.0,,0.0,,,6.2,7.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 21:00:00",-1.1,-1.1,-1.1,-3.9,81.37,,0.7,3.8,9.0,,0.0,,,6.2,38.6,1029.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/07/2019 22:00:00",-1.3,-1.3,-1.3,-3.9,82.5,,1.1,2.2,,,0.0,,,6.2,0.3,1029.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/07/2019 23:00:00",-1.7,-1.7,-1.7,-4.2,83.5,,0.0,1.6,358.0,,0.0,,,6.2,0.3,1028.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/08/2019 00:00:00",-1.7,-1.7,-1.7,-4.0,84.75,,0.7,3.4,4.0,,0.0,,,6.2,0.3,1028.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/08/2019 01:00:00",-1.9,-1.9,-1.9,-3.9,86.67,,0.0,2.2,0.0,,0.0,,,6.2,0.3,1027.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/08/2019 02:00:00",-2.4,-2.4,-2.4,-4.4,86.22,,0.2,1.8,8.0,,0.0,,,6.2,0.3,1026.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/08/2019 03:00:00",-3.2,-3.2,-3.2,-4.9,88.14,,0.1,0.7,359.0,,0.0,,,6.2,0.3,1026.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/08/2019 04:00:00",-2.4,-2.4,-2.4,-4.2,87.7,,0.0,0.0,0.0,,0.0,,,6.2,0.3,1024.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/08/2019 05:00:00",-2.2,-2.2,-2.2,-4.2,86.14,,0.5,2.7,12.0,,0.0,,,3.8,96.8,1023.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 06:00:00",-2.3,-2.3,-2.3,-3.9,88.97,,2.0,3.8,41.0,,0.0,,,3.8,96.3,1022.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 07:00:00",-2.1,-2.1,-2.1,-3.9,87.83,,3.5,2.2,118.0,-4.3,0.0,,,3.8,99.1,1022.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 08:00:00",-1.6,-1.6,-1.6,-3.9,84.6,,0.7,2.5,359.0,,0.0,,,5.0,96.0,1021.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 09:00:00",-2.1,-2.1,-2.1,-3.9,87.54,,1.3,5.4,48.0,,0.0,,,5.0,96.0,1020.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 10:00:00",-1.6,-1.6,-1.6,-4.0,83.79,,1.1,4.5,,,0.0,,,5.0,96.8,1018.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 11:00:00",-1.1,-1.1,-1.1,-3.9,81.41,,1.8,5.4,43.0,,0.0,,,5.0,96.8,1018.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 12:00:00",-0.9,-0.9,-0.9,-3.7,81.57,,2.7,6.7,27.0,,0.0,,,5.0,96.8,1016.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 13:00:00",-0.1,-0.1,-0.1,-2.2,86.22,,4.4,8.9,268.0,-2.6,0.2,,,4.9,99.9,1015.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Overcast"
"Ljubljana","01/08/2019 14:00:00",0.2,0.2,0.2,-2.3,83.28,,0.7,5.4,53.0,,0.0,,,4.9,96.3,1014.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 15:00:00",1.0,1.0,1.0,-2.1,79.65,,2.5,5.4,6.0,,0.0,,,3.7,96.8,1013.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 16:00:00",0.8,0.8,0.8,-1.8,82.54,,2.2,4.5,,,0.0,,,3.7,86.4,1013.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 17:00:00",0.6,0.6,0.6,-1.6,84.77,,0.5,2.7,30.0,,0.0,,,3.7,87.2,1012.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 18:00:00",0.6,0.6,0.6,-1.1,88.33,,1.6,4.0,49.0,,0.0,,,2.5,96.9,1012.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 19:00:00",0.5,0.5,0.5,-0.9,90.32,,2.3,6.7,73.0,,0.0,,,2.5,96.9,1012.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 20:00:00",0.2,0.2,0.2,-0.9,92.88,,1.8,5.1,4.0,,0.0,,,2.5,96.3,1011.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/08/2019 21:00:00",-0.4,-0.4,-0.4,-1.2,94.11,,2.5,4.7,17.0,,0.0,,,0.0,0.6,1011.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/08/2019 22:00:00",-0.4,-0.4,-0.4,-1.0,95.57,,2.3,4.5,319.0,,0.0,,,0.0,1.2,1010.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/08/2019 23:00:00",-0.5,-0.5,-0.5,-1.2,95.05,,1.2,5.4,329.0,,0.0,,,0.0,1.2,1010.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 00:00:00",-0.9,-0.9,-0.9,-1.7,94.15,,1.1,6.5,348.0,,0.0,,,0.6,1.2,1009.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 01:00:00",-1.3,-1.3,-1.3,-1.9,96.06,,4.4,6.7,360.0,-4.0,0.0,,,0.6,1.2,1009.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 02:00:00",-1.6,-1.6,-1.6,-2.4,94.74,,2.7,7.2,351.0,,0.0,,,0.6,1.2,1009.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 03:00:00",-2.3,-2.3,-2.3,-3.2,93.89,,2.5,7.2,8.0,,0.0,,,3.7,0.3,1009.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 04:00:00",-2.6,-2.6,-2.6,-3.4,94.35,,3.4,4.5,240.0,-4.7,0.0,,,3.7,0.6,1009.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 05:00:00",-2.6,-2.6,-2.6,-3.4,94.35,,3.1,6.0,41.0,-4.6,0.0,,,0.1,0.3,1008.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 06:00:00",-3.1,-3.1,-3.1,-3.9,94.19,,2.0,4.9,87.0,,0.0,,,0.1,0.3,1007.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 07:00:00",-3.4,-3.4,-3.4,-4.2,93.83,,2.2,4.5,60.0,,0.0,,,0.1,1.5,1007.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 08:00:00",-3.1,-3.1,-3.1,-4.2,92.31,,2.9,4.5,348.0,,0.0,,,0.1,0.3,1007.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 09:00:00",-3.1,-3.1,-3.1,-4.2,92.08,,3.4,5.6,36.0,-5.3,0.0,,,0.1,0.6,1007.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 10:00:00",-3.2,-3.2,-3.2,-4.2,93.3,,2.2,6.7,,,0.0,,,0.7,0.3,1007.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 11:00:00",-2.1,-2.1,-2.1,-3.9,87.5,,1.1,4.0,349.0,,0.0,,,1.3,86.4,1007.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 12:00:00",-1.1,-1.1,-1.1,-2.9,87.72,,2.7,6.5,72.0,,0.0,,,1.3,76.9,1006.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 13:00:00",-0.8,-0.8,-0.8,-2.4,88.61,,2.2,4.5,80.0,,0.0,,,1.3,97.9,1005.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 14:00:00",1.3,1.3,1.3,-1.8,79.84,,1.1,3.8,100.0,,0.0,,,3.1,76.9,1005.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 15:00:00",1.2,1.2,1.2,-1.8,80.12,,3.6,6.0,228.0,-0.5,0.0,,,3.1,76.9,1005.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 16:00:00",0.4,0.4,0.4,-1.6,86.3,,2.3,6.7,219.0,,0.0,,,3.1,86.4,1005.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 17:00:00",0.2,0.2,0.2,-1.4,88.74,,4.5,9.8,245.0,-2.2,0.0,,,3.1,86.4,1006.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 18:00:00",-0.6,-0.6,-0.6,-1.9,90.55,,3.3,6.9,196.0,-2.4,0.0,,,0.7,76.9,1006.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 19:00:00",-1.1,-1.1,-1.1,-2.1,92.43,,2.2,4.5,257.0,,0.0,,,0.1,76.9,1007.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 20:00:00",-0.6,-0.6,-0.6,-2.1,89.46,,1.4,5.8,259.0,,0.0,,,0.7,57.7,1007.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/09/2019 21:00:00",-0.6,-0.6,-0.6,-2.1,89.44,,2.2,5.6,259.0,,0.0,,,1.3,76.9,1007.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/09/2019 22:00:00",-0.8,-0.8,-0.8,-2.2,90.61,,1.1,2.2,10.0,,0.0,,,6.2,0.3,1008.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/09/2019 23:00:00",-0.6,-0.6,-0.6,-2.1,89.46,,2.2,4.7,212.0,,0.0,,,6.2,0.3,1008.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 00:00:00",-0.7,-0.7,-0.7,-2.2,89.51,,1.3,4.7,311.0,,0.0,,,6.2,0.3,1008.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 01:00:00",-1.3,-1.3,-1.3,-2.7,90.67,,2.3,2.2,60.0,,0.0,,,6.2,0.6,1009.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 02:00:00",-2.4,-2.4,-2.4,-3.4,93.22,,0.7,3.4,31.0,,0.0,,,6.2,0.3,1009.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 03:00:00",-2.8,-2.8,-2.8,-3.7,93.81,,0.5,2.9,35.0,,0.0,,,6.2,0.3,1010.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 04:00:00",-3.1,-3.1,-3.1,-3.7,95.89,,2.2,4.5,359.0,,0.0,,,6.2,0.3,1010.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 05:00:00",-2.9,-2.9,-2.9,-3.9,93.15,,0.9,3.6,16.0,,0.0,,,0.1,0.3,1010.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 06:00:00",-2.9,-2.9,-2.9,-3.7,94.54,,1.2,3.1,330.0,,0.0,,,0.1,0.3,1010.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 07:00:00",-2.8,-2.8,-2.8,-3.7,93.65,,2.2,4.5,170.0,,0.0,,,0.1,1.5,1011.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 08:00:00",-3.4,-3.4,-3.4,-4.4,92.82,,1.8,4.7,181.0,,0.0,,,0.1,0.3,1012.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 09:00:00",-3.5,-3.5,-3.5,-4.3,94.03,,0.7,4.3,334.0,,0.0,,,0.1,0.3,1013.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 10:00:00",-2.5,-2.5,-2.5,-3.4,93.65,,2.2,4.5,,,0.0,,,0.7,76.9,1014.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 11:00:00",-0.2,-0.2,-0.2,-2.1,86.46,,0.7,3.4,35.0,,0.0,,,1.3,76.9,1013.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 12:00:00",3.1,3.1,3.1,-1.3,72.82,,2.0,4.3,87.0,,0.0,,,2.5,57.7,1013.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/10/2019 13:00:00",3.6,3.6,3.6,-2.8,62.99,,4.4,8.9,81.0,1.7,0.0,,,5.0,80.0,1012.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 14:00:00",3.4,3.4,3.4,-2.9,63.09,,6.5,11.6,78.0,0.7,0.0,,,18.5,86.4,1012.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 15:00:00",3.5,3.5,3.5,-3.3,60.85,,4.9,11.0,86.0,1.4,0.0,,,18.5,86.4,1013.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 16:00:00",3.0,3.0,3.0,-3.6,61.68,,2.2,6.7,100.0,,0.0,,,18.5,86.4,1013.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 17:00:00",2.9,2.9,2.9,-3.8,61.31,,2.2,4.9,119.0,,0.0,,,18.5,96.0,1014.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 18:00:00",2.0,2.0,2.0,-2.8,70.41,,4.0,6.7,190.0,0.1,0.0,,,15.4,96.0,1015.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 19:00:00",1.7,1.7,1.7,-2.6,72.89,,2.3,6.7,221.0,,0.0,,,15.4,96.0,1015.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 20:00:00",1.0,1.0,1.0,-2.8,75.28,,0.0,2.5,360.0,,0.0,,,12.3,76.9,1016.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/10/2019 21:00:00",0.5,0.5,0.5,-3.1,76.43,,2.7,8.1,177.0,,0.0,,,9.3,29.0,1016.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/10/2019 22:00:00",0.0,0.0,0.0,-3.2,79.17,,2.2,4.5,198.0,,0.0,,,6.2,0.3,1017.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/10/2019 23:00:00",-0.5,-0.5,-0.5,-3.4,80.73,,2.0,4.9,336.0,,0.0,,,6.2,0.3,1018.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/11/2019 00:00:00",-0.3,-0.3,-0.3,-3.2,80.8,,0.7,6.3,77.0,,0.0,,,6.2,0.3,1018.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/11/2019 01:00:00",-1.0,-1.0,-1.0,-3.7,81.86,,1.1,2.2,,,0.0,,,6.2,0.3,1018.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/11/2019 02:00:00",-5.0,-5.0,-5.0,-6.0,92.69,,1.1,,,,0.0,,,6.2,25.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/11/2019 03:00:00",0.0,0.0,0.0,-4.4,72.46,,3.8,8.9,144.0,-2.0,0.0,,,6.2,0.3,1019.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/11/2019 04:00:00",-0.3,-0.3,-0.3,-4.5,73.5,,2.2,11.2,102.0,,0.0,,,6.2,0.3,1020.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","01/11/2019 05:00:00",-1.5,-1.5,-1.5,-4.7,78.82,,0.5,4.3,34.0,,0.0,,,12.3,29.3,1020.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/11/2019 06:00:00",-2.2,-2.2,-2.2,-4.9,82.11,,0.2,1.8,16.0,,0.0,,,12.3,48.5,1021.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/11/2019 07:00:00",-2.4,-2.4,-2.4,-4.5,85.7,,2.3,4.5,51.0,,0.0,,,12.3,61.3,1021.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","01/11/2019 08:00:00",-1.9,-1.9,-1.9,-4.2,84.68,,0.7,3.8,42.0,,0.0,,,12.3,77.6,1022.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/11/2019 09:00:00",-0.8,-0.8,-0.8,-3.9,79.59,,2.0,3.8,74.0,,0.0,,,15.4,77.6,1022.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","01/11/2019 10:00:00",-0.5,-0.5,-0.5,-4.1,76.23,,2.2,4.5,60.0,,0.0,,,18.5,58.0,1022.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
